_id,score,magnitude,date
936880695993024512,0.2,0.2,1512204738983
936880697528033295,0.4,1.3,1512204739349
936880697595215872,0.3,0.3,1512204739365
936880700329943041,0,0.3,1512204740017
936880700791300096,0.2,0.7,1512204740127
936880702439571456,0.3,0.9,1512204740520
936880702888361985,0.4,0.4,1512204740627
936880703978971136,0.1,0.1,1512204740887
936880706067693569,0,0,1512204741385
936880707124609024,0.1,0.3,1512204741637
936880708689182720,0,0.1,1512204742010
936880700145336321,0,0,1512204739973
936880703907565568,0,0.1,1512204740870
936880710404550661,-0.1,0.1,1512204742419
936880710723387397,-0.3,0.3,1512204742495
936880712015265792,0.4,0.9,1512204742803
936880712170348544,0.5,1,1512204742840
936880717245530112,-0.5,0.5,1512204744050
936880717635624961,-0.3,0.9,1512204744143
936880717757165569,0,1,1512204744172
936880718558347264,-0.1,0.5,1512204744363
936880720198242305,0.8,0.8,1512204744754
936880720621969408,0,0.3,1512204744855
936880722995900416,0,0.3,1512204745421
936880720697372673,0.2,1.1,1512204744873
936880724942012416,0,0.3,1512204745885
936880725395046401,0,0.1,1512204745993
936880725965529088,0.5,0.5,1512204746129
936880724929425408,0.1,0.1,1512204745882
936880726317809664,0.3,0.3,1512204746213
936880723201368064,0.1,0.4,1512204745470
936880728767217664,0.2,0.4,1512204746797
936880729790676993,0.3,1.1,1512204747041
936880730012991488,0,0.7,1512204747094
936880732642799617,0,0.3,1512204747721
936880734823858176,0.4,1.3,1512204748241
936880734626709504,0.3,0.6,1512204748194
936880735264243712,0,0.3,1512204748346
936880735406899201,0,0,1512204748380
936880736694444032,0,0.3,1512204748687
936880737541689344,0.1,0.2,1512204748889
936880739567656961,0,0.3,1512204749372
936880739982852098,-0.1,0.1,1512204749471
936880741132091392,-0.3,0.3,1512204749745
936880742839197696,-0.1,0.5,1512204750152
936880743367634944,-0.3,0.3,1512204750278
936880743883476994,0,0,1512204750401
936880746425335809,-0.1,0.1,1512204751007
936880747721322496,0,0.2,1512204751316
936880748379828224,0,0.3,1512204751473
936880748165971968,-0.7,0.7,1512204751422
936880750124613633,0,0.3,1512204751889
936880749524918273,0.1,0.1,1512204751746
936880746202927104,0.9,0.9,1512204750954
936880751773024257,0,0.3,1512204752282
936880752003727361,0.1,0.3,1512204752337
936880754209931264,0.9,0.9,1512204752863
936880754339934208,0,1,1512204752894
936880754302205953,0.2,0.2,1512204752885
936880755405340673,0.4,0.4,1512204753148
936880755426304001,-0.1,0.8,1512204753153
936880756923670529,0,0.3,1512204753510
936880756978106370,-0.5,0.5,1512204753523
936880757196201985,-0.1,0.1,1512204753575
936880758173548544,0,0,1512204753808
936880760530669568,0.8,0.8,1512204754370
936880761076158465,0.1,0.7,1512204754500
936880761105408000,0,0,1512204754507
936880764234358785,0,0.3,1512204755253
936880763265413120,-0.1,0.1,1512204755022
936880763273801729,-0.1,0.1,1512204755024
936880764108414976,0.2,1.4,1512204755223
936880765480050693,-0.1,0.3,1512204755550
936880765643628544,0.1,0.4,1512204755589
936880763219226626,-0.1,0.1,1512204755011
936880768499855360,0.1,0.1,1512204756270
936880769431040000,0.3,0.3,1512204756492
936880770546679808,-0.4,0.8,1512204756758
936880772740349952,0,0.3,1512204757281
936880773117837313,0.4,0.4,1512204757371
936880772903927810,-0.1,0.1,1512204757320
936880775642804226,0,0.8,1512204757973
936880779669286913,0,0.3,1512204758933
936880777077260288,0.2,1.1,1512204758315
936880779858100224,-0.1,0.5,1512204758978
936880781661585409,0,0.3,1512204759408
936880782416547840,0,0.1,1512204759588
936880784580820993,0,0.7,1512204760104
936880786082471936,0.4,0.4,1512204760462
936880787047067649,0,0.1,1512204760692
936880791757320192,-0.4,0.4,1512204761815
936880793925730304,0,0.3,1512204762332
936880796169732096,-0.2,0.2,1512204762867
936880793019760642,0.2,1.1,1512204762116
936880796618473472,0.2,0.2,1512204762974
936880799965519873,0.2,1,1512204763772
936880800066289664,0,0.3,1512204763796
936880801873981440,0.2,1,1512204764227
936880803211907072,0.6,0.6,1512204764546
936880803677474816,0.5,0.5,1512204764657
936880804541558784,-0.3,0.3,1512204764863
936880805648859136,0,0.3,1512204765127
936880805833404416,0,0.3,1512204765171
936880805850128384,-0.6,1.2,1512204765175
936880807280394240,0,0.3,1512204765516
936880807834034177,0.2,0.2,1512204765648
936880808039628801,0.2,0.2,1512204765697
936880807968251904,0.2,0.2,1512204765680
936880810514300928,-0.6,0.6,1512204766287
936880812389122049,-0.6,0.6,1512204766734
936880814243037184,0,0,1512204767176
936880814637248512,-0.2,1,1512204767270
936880815085985793,0,0,1512204767377
936880816772202497,0,0.1,1512204767779
936880814939299840,0,0.7,1512204767342
936880818449915904,0.1,0.2,1512204768179
936880818575745024,0,0.3,1512204768209
936880818659540992,0.3,0.3,1512204768229
936880819125104640,0.3,0.9,1512204768340
936880820198895616,0,0,1512204768596
936880820656029696,0.4,1.3,1512204768705
936880823831207936,0.2,0.4,1512204769462
936880824024055808,0,0,1512204769508
936880825043271680,0.1,0.8,1512204769751
936880825731203072,-0.4,0.4,1512204769915
936880827287224320,0.1,0.3,1512204770286
936880828616867840,0.2,0.2,1512204770603
936880828411387905,0,0,1512204770554
936880829485027329,0,0.1,1512204770810
936880829715726336,0,0.3,1512204770865
936880830294638593,0,0,1512204771003
936880830907006977,0.3,0.3,1512204771149
936880831158611968,0,0.3,1512204771209
936880833842970624,0,0,1512204771849
936880834119835651,0,0,1512204771915
936880836682514432,0.8,0.8,1512204772526
936880837173264385,0.3,0.3,1512204772643
936880837408067584,0,0.3,1512204772699
936880838209282048,0.7,0.7,1512204772890
936880839970844678,0,0,1512204773310
936880839773757440,0.1,0.1,1512204773263
936880840159649792,0.1,0.2,1512204773355
936880841556336640,0.6,1.9,1512204773688
936880843145977858,-0.2,0.2,1512204774067
936880843913445376,0,0.1,1512204774250
936880845389930500,-0.1,0.4,1512204774602
936880845448605700,0,0.3,1512204774616
936880846119641088,0,0.1,1512204774776
936880849408090118,-0.2,0.5,1512204775560
936880849668030464,0,0,1512204775622
936880849957502977,0,0,1512204775691
936880852230737922,0.9,0.9,1512204776233
936880852826390528,0,0,1512204776375
936880854147637249,0,0.3,1512204776690
936880854608986115,0.1,0.3,1512204776800
936880855338717184,0,0.3,1512204776974
936880858526392320,0.2,0.4,1512204777734
936880860493594624,0.2,0.2,1512204778203
936880860753567744,-0.3,0.7,1512204778265
936880860602572801,0.3,0.9,1512204778229
936880860602576896,0.2,0.8,1512204778229
936880861932265472,-0.2,0.2,1512204778546
936880862435598336,0.1,0.3,1512204778666
936880862980800512,-0.3,0.7,1512204778796
936880863668604929,-0.1,0.4,1512204778960
936880864348200960,-0.4,0.4,1512204779122
936880865518411777,0.2,0.2,1512204779401
936880866453733376,0.2,0.9,1512204779624
936880868034883585,0.4,0.8,1512204780001
936880871113596928,-0.1,0.1,1512204780735
936880873051381760,0,0.3,1512204781197
936880876264161281,0.2,0.4,1512204781963
936880877186859008,0.4,1.7,1512204782183
936880878650761216,0.1,0.4,1512204782532
936880877954408453,0.1,0.5,1512204782366
936880880924033024,0.3,0.6,1512204783074
936880882907889664,-0.3,0.8,1512204783547
936880883100815360,-0.1,0.1,1512204783593
936880883428028418,0.1,0.2,1512204783671
936880884384382976,-0.1,0.3,1512204783899
936880884321361921,0.1,0.8,1512204783884
936880885294436353,-0.7,0.7,1512204784116
936880886015860736,0.8,1.7,1512204784288
936880887169290241,0.4,0.4,1512204784563
936880888826040320,0.3,0.9,1512204784958
936880880349356034,0.7,0.7,1512204782937
936880896539365379,0.4,0.4,1512204786797
936880883478421504,0.2,0.7,1512204783683
936880895692226560,0,0,1512204786595
936880897948712960,0.7,0.7,1512204787133
936880896103276544,0,0.7,1512204786693
936880898317807617,0.4,0.4,1512204787221
936880899009871872,-0.2,0.7,1512204787386
936880898984648705,0.7,1.5,1512204787380
936880898728792065,0,0.3,1512204787319
936880900037419008,-0.4,0.4,1512204787631
936880900129800193,0,1.2,1512204787653
936880896572932096,0.2,1.1,1512204786805
936880901660688387,0,0.8,1512204788018
936880902772109312,-0.1,0.1,1512204788283
936880903120412672,-0.6,0.6,1512204788366
936880902965149696,0.1,0.1,1512204788329
936880903686471681,0.1,0.7,1512204788501
936880905305571328,0.2,0.2,1512204788887
936880905154473985,0,0.1,1512204788851
936880905502650369,0,0,1512204788934
936880905720705025,-0.1,0.4,1512204788986
936880906429595648,0,0.3,1512204789155
936880907247542272,0.2,0.2,1512204789350
936880908161900546,0,0.3,1512204789568
936880912804876288,-0.1,0.1,1512204790675
936880914021335042,0.2,0.7,1512204790965
936880913752850432,0.1,0.1,1512204790901
936880915011137537,0.3,0.9,1512204791201
936880915141111808,0.1,0.9,1512204791232
936880915153764352,0.6,0.6,1512204791235
936880915719929857,0,0.3,1512204791370
936880916521086977,0.3,0.7,1512204791561
936880917687050240,0.2,0.9,1512204791839
936880917611667457,0,0.3,1512204791821
936880918643355648,-0.2,0.4,1512204792067
936880920191123456,0,0,1512204792436
936880920132403201,-0.8,0.8,1512204792422
936880923563384833,0.1,0.5,1512204793240
936880926272843776,0.1,0.2,1512204793886
936880926201540608,0,0.1,1512204793869
936880926935564288,0.3,0.9,1512204794044
936880928076455936,0,0.3,1512204794316
936880928911015936,0.1,0.2,1512204794515
936880928969826305,0.3,0.9,1512204794529
936880929074585600,-0.5,0.5,1512204794554
936880930261688320,-0.1,0.2,1512204794837
936880929317969923,0.3,1,1512204794612
936880930223833090,0.4,1.3,1512204794828
936880930970464257,0,0.3,1512204795006
936880931503144960,-0.2,0.4,1512204795133
936880931876478978,0.3,0.9,1512204795222
936880933432463360,0.3,1,1512204795593
936880934141403142,0,0.4,1512204795762
936880935349272576,0.3,1,1512204796050
936880935898726401,0,0.1,1512204796181
936880935898775553,0.3,1,1512204796181
936880936758657025,0,0,1512204796386
936880937081565184,0,0.1,1512204796463
936880937161211910,0.3,1,1512204796482
936880937345826816,0,0.3,1512204796526
936880938348249088,0.6,0.6,1512204796765
936880938063085569,0.4,1.3,1512204796697
936880938654371840,0,0.1,1512204796838
936880937069035522,0.2,0.2,1512204796460
936880939430395905,0.1,0.1,1512204797023
936880939296178177,0.3,0.6,1512204796991
936880940122435584,0,0.1,1512204797188
936880940789272576,0,0,1512204797347
936880940676128768,0.2,1,1512204797320
936880939048644613,0.4,0.9,1512204796932
936880941535870976,0,0.6,1512204797525
936880941632327681,0,0.1,1512204797548
936880942177648640,0.6,0.6,1512204797678
936880942156673024,0.3,1,1512204797673
936880942701879296,0.6,0.6,1512204797803
936880942710366208,0,0,1512204797805
936880942752317440,0,0.1,1512204797815
936880943121313792,0,0.1,1512204797903
936880943003869186,0,0.3,1512204797875
936880939891752960,0.2,1.1,1512204797133
936880944299905025,0.3,1,1512204798184
936880945214263296,0,0.1,1512204798402
936880946699046912,0.1,0.1,1512204798756
936880947030458368,0,0,1512204798835
936880947403800576,0,0.1,1512204798924
936880948225851392,0.4,1.3,1512204799120
936880950947995649,0.5,0.5,1512204799769
936880953288409088,0,0.5,1512204800327
936880954110484480,0,0.3,1512204800523
936880955318452224,0,0.3,1512204800811
936880955435900929,0,0.3,1512204800839
936880957277159426,0,0.3,1512204801278
936880957960855552,0,0,1512204801441
936880958829092865,0.2,0.7,1512204801648
936880959546302464,0.1,0.1,1512204801819
936880960951353350,0,0,1512204802154
936880961215594497,-0.6,0.6,1512204802217
936880962201251842,-0.6,0.6,1512204802452
936880962654179328,0,0,1512204802560
936880963841171461,0.2,0.8,1512204802843
936880965724418054,0,0.2,1512204803292
936880966034845696,0,1.4,1512204803366
936880966785671168,0,0.3,1512204803545
936880967054004225,0.1,0.1,1512204803609
936880970321485825,-0.2,0.6,1512204804388
936880971827240960,0,0.4,1512204804747
936880974138245122,0.3,1.1,1512204805298
936880972896747520,0,0.2,1512204805002
936880974444425218,0.3,0.9,1512204805371
936880974620639232,0.5,0.5,1512204805413
936880974872190976,0,0.1,1512204805473
936880971399307264,0.2,1.1,1512204804645
936880976084398085,0,0,1512204805762
936880976222830592,0,0.3,1512204805795
936880977409744896,0,0,1512204806078
936880977858650112,0,0.3,1512204806185
936880978055774208,0,0.3,1512204806232
936880977867022336,0,0,1512204806187
936880978990993410,0.3,0.3,1512204806455
936880980584828928,0.4,0.9,1512204806835
936880981151137794,-0.1,0.1,1512204806970
936880981356638208,-0.3,0.8,1512204807019
936880981004259328,0,0.1,1512204806935
936880983625777153,0.3,0.3,1512204807560
936880984624021504,0.3,0.6,1512204807798
936880986175840256,0.2,0.2,1512204808168
936880986561789952,0.3,1,1512204808260
936880986213695491,0.2,0.5,1512204808177
936880987417468928,0,0.2,1512204808464
936880987467792386,0,0.1,1512204808476
936880987547430912,0,0,1512204808495
936880987992080384,-0.2,0.8,1512204808601
936880988465926144,-0.3,0.3,1512204808714
936880991074840577,0.9,0.9,1512204809336
936880993931182081,0,0.1,1512204810017
936880993973055490,0,0,1512204810027
936880994451202048,0.6,0.6,1512204810141
936880994702856192,0.4,0.4,1512204810201
936880995009052672,0,0.4,1512204810274
936880994979758080,0.1,0.1,1512204810267
936880996082786304,0.3,0.3,1512204810530
936880995944472577,0.2,1.1,1512204810497
936880996208615424,0,0.3,1512204810560
936880995696984064,-0.1,1,1512204810438
936880997601230850,0.1,0.2,1512204810892
936880996946927617,0.2,0.2,1512204810736
936880998863667200,0,0,1512204811193
936880998834253824,0.7,0.7,1512204811186
936881001506017280,-0.6,0.6,1512204811823
936881003628347393,0.3,0.9,1512204812329
936881004312018944,0.3,0.6,1512204812492
936881004823711745,0,0.3,1512204812614
936881005356396544,0.4,0.4,1512204812741
936881005146685441,0.3,0.3,1512204812691
936881006530871296,0,0,1512204813021
936881007642284032,0.2,0.4,1512204813286
936881007982100480,0.4,0.4,1512204813367
936881009898938368,-0.4,0.4,1512204813824
936881010356006912,-0.1,0.1,1512204813933
936881010754469889,0,0,1512204814028
936881010951700481,-0.4,0.4,1512204814075
936881011467550722,0.8,1.6,1512204814198
936881011924725760,0.6,0.6,1512204814307
936881012084170752,0,0,1512204814345
936881018589429760,0,0.3,1512204815896
936881019344392192,0,0,1512204816076
936881019302526978,0.5,0.5,1512204816066
936881016987205633,0.2,1.1,1512204815514
936881020795723776,0.5,0.5,1512204816422
936881021118701570,0,0.5,1512204816499
936881022024556544,0.1,0.7,1512204816715
936881025602297856,0,0.3,1512204817568
936881025963106305,0,0.3,1512204817654
936881026273460224,0,0.3,1512204817728
936881026130780160,0,0.3,1512204817694
936881026810253312,0.8,1.6,1512204817856
936881027179454464,-0.3,0.3,1512204817944
936881028219539458,0.1,0.3,1512204818192
936881027120640001,0,0.7,1512204817930
936881029385555968,-0.5,0.5,1512204818470
936881030224478208,0,0.3,1512204818670
936881030627082240,0,0.2,1512204818766
936881035022712832,-0.4,0.4,1512204819814
936881035429556224,0.6,0.6,1512204819911
936881035572256768,0,0.3,1512204819945
936881035534462976,0.1,0.1,1512204819936
936881037304504320,-0.4,0.4,1512204820358
936881038529150977,0.5,1.5,1512204820650
936881040370515969,0.1,0.3,1512204821089
936881040542408706,0.1,0.2,1512204821130
936881040873762817,0.1,0.4,1512204821209
936881040940924928,0,0.3,1512204821225
936881043390447618,0.6,1.2,1512204821809
936881043885277185,0,0,1512204821927
936881043411308544,0.1,0.1,1512204821814
936881044011098113,0.2,0.8,1512204821957
936881044556431360,0.1,1,1512204822087
936881044707405825,0,0.3,1512204822123
936881045470715906,0.6,0.6,1512204822305
936881046569619457,0,0.8,1512204822567
936881046573826048,0.3,0.6,1512204822568
936881047232323585,0,0.1,1512204822725
936881047656001537,0.2,0.2,1512204822826
936881048683626497,-0.1,0.1,1512204823071
936881049627271169,0,0.3,1512204823296
936881051275640832,0,0,1512204823689
936881052525633537,0,0.1,1512204823987
936881053469306880,0,0,1512204824212
936881054178091008,-0.6,0.6,1512204824381
936881054207447040,0,0.3,1512204824388
936881053737803777,0,0.5,1512204824276
936881055549743105,0,0,1512204824708
936881056682086400,-0.1,0.2,1512204824978
936881056854065152,0,0,1512204825019
936881059253305344,0,0.3,1512204825591
936881060159168514,0,0.1,1512204825807
936881061555986432,0.3,0.3,1512204826140
936881062726139906,0,0,1512204826419
936881063166492672,0,0.3,1512204826524
936881065494396930,0.2,0.4,1512204827079
936881066085715968,-0.4,0.4,1512204827220
936881068417761281,0.1,0.5,1512204827776
936881069793542145,0,0.3,1512204828104
936881069994917889,0.7,0.7,1512204828152
936881070154248193,-0.9,0.9,1512204828190
936881070594703361,0.3,0.7,1512204828295
936881070951211009,0.1,0.2,1512204828380
936881071236378624,-0.2,0.2,1512204828448
936881071420932096,0.3,0.6,1512204828492
936881072691806210,0.7,0.7,1512204828795
936881076365959168,0,0,1512204829671
936881076856688641,0.3,0.9,1512204829788
936881077439754240,-0.1,0.3,1512204829927
936881079440437248,-0.2,0.2,1512204830404
936881079562076162,0.1,0.3,1512204830433
936881079851421698,0,0.3,1512204830502
936881083320111104,0,0.3,1512204831329
936881083336900608,0,0.3,1512204831333
936881083433414659,0.5,0.5,1512204831356
936881084624658432,0.1,0.2,1512204831640
936881085597736960,0,0.3,1512204831872
936881088739254273,0,0.3,1512204832621
936881088898613248,0.5,1,1512204832659
936881089854947328,0,0.3,1512204832887
936881092023410688,0,0.3,1512204833404
936881093646565376,0.1,0.1,1512204833791
936881093826920450,0,0.1,1512204833834
936881093399027713,0,0.1,1512204833732
936881094099550209,0,0.3,1512204833899
936881094397276161,-0.2,0.2,1512204833970
936881093994627077,-0.4,0.4,1512204833874
936881096100274177,0,0.7,1512204834376
936881096523792384,0.2,0.7,1512204834477
936881097886937089,0,0,1512204834802
936881099195555846,0.2,0.2,1512204835114
936881100319727616,0,0,1512204835382
936881101384978432,-0.4,0.4,1512204835636
936881101284372483,0,0.1,1512204835612
936881101997457408,0.1,0.3,1512204835782
936881103398256640,-0.5,0.5,1512204836116
936881105797386240,-0.6,0.6,1512204836688
936881106854412288,0.1,0.3,1512204836940
936881108066615298,-0.8,0.8,1512204837229
936881109253595137,-0.1,0.1,1512204837512
936881109001834498,0.2,0.8,1512204837452
936881110511841281,0.3,0.3,1512204837812
936881110461513728,0,0.3,1512204837800
936881111803629569,0,0.1,1512204838120
936881112143429634,0,0.3,1512204838201
936881112403427328,0,0.1,1512204838263
936881113129140224,0,0.3,1512204838436
936881116627189762,0.8,1.6,1512204839270
936881116476194816,0.8,1.6,1512204839234
936881121312235520,0,0.3,1512204840387
936881121731547137,0.3,0.9,1512204840487
936881121714782211,0.8,0.8,1512204840483
936881121698000896,0,0.5,1512204840479
936881123316998144,-0.1,0.5,1512204840865
936881123656744961,0,0.1,1512204840946
936881123757514752,0,0,1512204840970
936881125342904320,0,0.2,1512204841348
936881125779111936,0.1,0.7,1512204841452
936881126387232768,0.1,0.1,1512204841597
936881128127868928,0,0.4,1512204842012
936881129356869633,0.2,0.7,1512204842305
936881130141204480,0.2,0.8,1512204842492
936881129394618370,0.1,0.1,1512204842314
936881131047215104,0,0.3,1512204842708
936881131814653953,0,0.3,1512204842891
936881132678688768,0,0.3,1512204843097
936881132729020418,0,0.3,1512204843109
936881132741595137,0,0,1512204843112
936881133446348800,-0.4,0.4,1512204843280
936881130120273920,0.2,1.1,1512204842487
936881134373289984,0,0,1512204843501
936881133869965313,0,0.7,1512204843381
936881135933579264,0,0.3,1512204843873
936881136222928896,0.3,0.6,1512204843942
936881137468583936,0,0.3,1512204844239
936881138844385280,0,0.3,1512204844567
936881139699957760,0.4,0.9,1512204844771
936881140597587970,0.4,0.4,1512204844985
936881138496192520,0.8,0.8,1512204844484
936881143311360000,0.8,1.6,1512204845632
936881143487410182,0.6,0.6,1512204845674
936881144477265920,-0.1,0.5,1512204845910
936881145253306369,-0.3,0.7,1512204846095
936881146847141889,0.6,0.6,1512204846475
936881148851974149,0,0.2,1512204846953
936881148877185024,0.1,0.2,1512204846959
936881149510426624,0.2,0.2,1512204847110
936881140199079936,0,0.3,1512204844890
936881151960006658,0.2,0.2,1512204847694
936881151397978112,0,0.5,1512204847560
936881152706584576,0,0.1,1512204847872
936881152501039106,0,0.3,1512204847823
936881153331544065,0,0.3,1512204848021
936881153012723712,0,0,1512204847945
936881153646108674,0.1,0.2,1512204848096
936881153620897792,0.1,0.2,1512204848090
936881153553731584,0.2,0.5,1512204848074
936881154254290945,0.2,0.5,1512204848241
936881155349012480,-0.2,0.2,1512204848502
936881156343054336,0.5,1,1512204848739
936881157433520130,0,0.1,1512204848999
936881159006404609,0,0,1512204849374
936881159245504514,0,0.3,1512204849431
936881159396405248,0.4,1.3,1512204849467
936881160189222915,0.2,0.7,1512204849656
936881161141284864,0,0.3,1512204849883
936881163863449600,0,0,1512204850532
936881164530286592,0.8,0.8,1512204850691
936881164622618624,-0.4,0.4,1512204850713
936881164794470400,0,0.2,1512204850754
936881156363927554,0,0,1512204848744
936881152396165120,-0.3,0.6,1512204847798
936881167428591617,-0.2,0.5,1512204851382
936881165293649920,-0.4,0.4,1512204850873
936881168690974730,0.4,1.3,1512204851683
936881168783310854,0.1,0.1,1512204851705
936881169282379776,-0.2,0.2,1512204851824
936881169706074112,0.4,1.3,1512204851925
936881170255458304,0.8,0.8,1512204852056
936881170070908928,0.3,0.9,1512204852012
936881170788229120,0,0.3,1512204852183
936881169777418240,0.2,0.2,1512204851942
936881171194982400,0,0.1,1512204852280
936881171278962688,0.3,0.6,1512204852300
936881171195076608,0.3,0.6,1512204852280
936881172814036992,0,0.3,1512204852666
936881174244290560,0.2,0.5,1512204853007
936881177310273536,0.2,0.8,1512204853738
936881177637433344,-0.1,0.8,1512204853816
936881177830363138,-0.2,0.6,1512204853862
936881179084460032,-0.2,0.2,1512204854161
936881179420016640,0,0.3,1512204854241
936881180913278976,0,0,1512204854597
936881181596860416,0,0,1512204854760
936881182473469952,-0.1,0.1,1512204854969
936881183635357696,0,0.3,1512204855246
936881184088375296,0.4,1.3,1512204855354
936881180330176513,0.2,1.1,1512204854458
936881184067354629,0.2,0.2,1512204855349
936881184709021696,-0.5,0.5,1512204855502
936881186642604032,0,0.3,1512204855963
936881186873339904,0.3,0.6,1512204856018
936881187787702272,0,0.1,1512204856236
936881187544375297,0.7,0.7,1512204856178
936881188781748224,0,0.5,1512204856473
936881189096321024,0,0,1512204856548
936881190073544704,0.3,0.7,1512204856781
936881190409080833,0,0.1,1512204856861
936881190492979201,0,0,1512204856881
936881191352860672,0.1,0.3,1512204857086
936881191415791616,0,0.3,1512204857101
936881191235362816,0,0.1,1512204857058
936881192640454657,0,0.3,1512204857393
936881193315745792,0,0.3,1512204857554
936881191071784960,0.2,1.1,1512204857019
936881195849195520,0.1,0.2,1512204858158
936881196977471489,0,0.1,1512204858427
936881197619146752,0,0.3,1512204858580
936881198181130240,0.8,1.6,1512204858714
936881198311161857,0.3,0.9,1512204858745
936881198499995648,-0.1,0.1,1512204858790
936881198424408065,0.2,0.5,1512204858772
936881201414995968,0.3,0.3,1512204859485
936881201574322176,0,0.1,1512204859523
936881197619093504,0.3,0.3,1512204858580
936881202442596352,0.3,0.3,1512204859730
936881203122077696,0,0.1,1512204859892
936881203658989568,0,0.3,1512204860020
936881205261111296,0,0.3,1512204860402
936881205638610946,0.3,0.6,1512204860492
936881205613551616,0,0.1,1512204860486
936881205785509888,0.4,1.3,1512204860527
936881206976643072,0.8,0.8,1512204860811
936881209245704192,0.2,0.5,1512204861352
936881208822132736,0.3,0.9,1512204861251
936881209023479808,0,0.7,1512204861299
936881211301027840,0.1,0.2,1512204861842
936881211430940674,0,0.7,1512204861873
936881213909766144,-0.1,0.1,1512204862464
936881213867925504,0.3,0.9,1512204862454
936881214345981952,0,0,1512204862568
936881216380223488,-0.1,0.1,1512204863053
936881219333058565,0.8,0.8,1512204863757
936881219421089793,0.4,1.3,1512204863778
936881219832184832,0.1,0.4,1512204863876
936881221715365888,0,0,1512204864325
936881223460257792,0,1.3,1512204864741
936881224127148032,0.3,0.6,1512204864900
936881222789115905,0,0.7,1512204864581
936881224777310208,-0.2,0.2,1512204865055
936881225590902784,0,0,1512204865249
936881225813303297,0,0.3,1512204865302
936881228820594688,0,0,1512204866019
936881229458153472,0.1,0.2,1512204866171
936881229537742849,0,0.3,1512204866190
936881230003412992,0,0.3,1512204866301
936881230099890178,0,0.3,1512204866324
936881230498340867,0.2,0.7,1512204866419
936881231593029632,0.8,1.6,1512204866680
936881231873970178,0,0,1512204866747
936881233346228230,0,0.3,1512204867098
936881234893869057,0.7,1.5,1512204867467
936881234097053696,0.4,0.8,1512204867277
936881236131201024,0.8,1.6,1512204867762
936881236194160640,-0.1,0.5,1512204867777
936881237947334656,0,0.3,1512204868195
936881239105069056,-0.1,0.6,1512204868471
936881241172750336,-0.6,1.2,1512204868964
936881243186016257,0.3,0.3,1512204869444
936881248122781696,0.5,0.5,1512204870621
936881249267851265,0,0.3,1512204870894
936881249834037248,0.1,0.8,1512204871029
936881251306299395,0,0.3,1512204871380
936881251402727427,0,0.3,1512204871403
936881250719035392,0,0.5,1512204871240
936881252182847488,0,0.3,1512204871589
936881254334545920,0,0.3,1512204872102
936881254930067456,0,0.1,1512204872244
936881255395737600,0.2,0.6,1512204872355
936881255878049795,0.2,0.2,1512204872470
936881256066777090,0,0,1512204872515
936881256121241601,0,0.3,1512204872528
936881256138076160,0,0.7,1512204872532
936881257677385728,-0.6,0.6,1512204872899
936881260009439232,0,0,1512204873455
936881263666798592,0,0.3,1512204874327
936881264795062273,0,0.1,1512204874596
936881268259618816,-0.1,0.1,1512204875422
936881269442351104,0,0.2,1512204875704
936881272403591168,0.6,0.6,1512204876410
936881272969838592,0,0.3,1512204876545
936881276363063297,0,0.7,1512204877354
936881277713522689,0,0.3,1512204877676
936881278116179968,0,0.3,1512204877772
936881278657314817,0,0.3,1512204877901
936881278971809797,-0.3,0.3,1512204877976
936881281157120002,0,0.2,1512204878497
936881281635250176,0,0,1512204878611
936881286647488512,0,0.3,1512204879806
936881286613942272,-0.2,0.2,1512204879798
936881286618038272,0,0.3,1512204879799
936881287138177027,0.4,1.3,1512204879923
936881288815853568,0,0.1,1512204880323
936881290413948928,0.4,0.8,1512204880704
936881291575705601,-0.8,0.8,1512204880981
936881293538684928,0.2,0.5,1512204881449
936881293777711104,-0.1,0.3,1512204881506
936881295354773504,0.2,0.7,1512204881882
936881295115689984,0.3,1.2,1512204881825
936881295195435008,0.2,0.5,1512204881844
936881298232172545,0.2,0.5,1512204882568
936881298441871361,0,0,1512204882618
936881299750502400,0.2,0.7,1512204882930
936881299373006853,0,0.1,1512204882840
936881302380339200,0,0.3,1512204883557
936881304410275841,0.1,0.2,1512204884041
936881307920896000,0.4,0.4,1512204884878
936881307874869248,0,0.3,1512204884867
936881304133558272,0.2,1.1,1512204883975
936881306108968960,0,0.1,1512204884446
936881308898271232,0.5,0.5,1512204885111
936881308944416768,0,0.3,1512204885122
936881309699391488,-0.2,0.2,1512204885302
936881309862920198,0,0.3,1512204885341
936881310252986369,0.6,0.6,1512204885434
936881310747856898,0,0,1512204885552
936881314145300480,0,0.3,1512204886362
936881315323920386,0,0,1512204886643
936881316292739072,0,0,1512204886874
936881319786692608,0.4,1.3,1512204887707
936881322693238784,-0.4,0.4,1512204888400
936881323821563904,0.6,1.2,1512204888669
936881324106772480,-0.7,0.7,1512204888737
936881325729918976,0,0,1512204889124
936881326057127936,0,0.3,1512204889202
936881326455529473,-0.1,0.3,1512204889297
936881326610722816,0,0.8,1512204889334
936881327239860224,0,0,1512204889484
936881327374188544,0.2,0.7,1512204889516
936881327596433409,0.2,0.4,1512204889569
936881328791855104,0,0.3,1512204889854
936881327902560256,0,0.3,1512204889642
936881329391595521,0,0,1512204889997
936881329806782464,0.9,0.9,1512204890096
936881332176658432,0,0,1512204890661
936881333011341312,0,0.3,1512204890860
936881335200768001,0.2,0.4,1512204891382
